ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Unnamed: 14
50,소방안전교육사,2022,A,소방학개론,15,제2종 분말소화약제에 관한 설명으로 옳지 않은 것은?,text_only,,주성분은 KHCO$_3$이다.,칼륨이온은 부촉매작용을 한다.,제1종 분말소화약제보다 비누화 반응이 크다.,"B급, C급 화재에 적응성이 있다.",3,50,Human,300,34,0,68.0,122.99243920217883,2.0095463557541726,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
51,소방안전교육사,2018,A,교육학개론,98,"학습 형태와 이에 관한 설명이 옳은 것을 모두 고른 것은?\n\nㄱ. 거꾸로 학습(flipped learning): 기존의 전통적 교실 수업과는 달리 교실밖에서 디지털 콘텐츠를 이러닝 형태로 학습한 후, 강의실에서는 과제 해결 등 다양한 학습 활동을 수행하는 혼합형 학습\nㄴ. m-러닝(mobile learning): 이러닝 중 무선 통신 기술을 기반으로 태블릿 PC, 스마트 폰과 같은 모바일 기술을 활용하는 것\nㄷ. u-러닝(ubiquitous learning): 유비쿼터스 컴퓨팅 환경을 기반으로 하는 것으로 시간, 장소, 환경 등에 구애받지 않고 일상생활 속에서 언제, 어디서나 자신이 원하는 학습을 즉각적으로 수행할 수 있는 학습자 중심의 통합적인 학습\nㄹ. 무크(Massive Open Online Course: MOOC): 개방형 온라인 강좌로서 대학 강좌를 무료로 일반인 누구에게나 활용하게 하는 새로운 이러닝의 형태",text_only,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",4,51,Human,300,35,0,68.62745098039215,124.59187405675868,1.5994348545798516,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
52,소방안전교육사,2018,A,재난관리론,56,태풍 내습 시 재난관리 단계 중 대응단계에서 하여야 할 업무가 아닌 것은?,text_only,,태풍 진로에 따라 재난 대응계획을 시행한다.,재난상황을 신속히 전파시키고 구조 요원을 긴급히 현장에 출동시킨다.,중앙합동조사단을 편성하고 운영하여 피해를 조사하고 복구한다.,"긴급구조기관 및 자원봉사자에게 임무를 부여하고, 현장통제 및 질서유지를 담당한다.",3,52,Human,300,36,0,69.23076923076923,126.72445386286516,2.173590956223901,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
53,소방안전교육사,2024,A,재난관리론,58,다음과 같은 구체적인 전략을 갖고 있는 버클리(Berkely)학파의 이론으로 옳은 것은?\n\nO 가외성(redundancy) 전략\nO 조직학습(organization learning) 전략\nO 관점의 유연화(conceptual slacks)전략\nO 의사결정 분권화(de-centralization) 전략,text_only,,재난배양이론(Disaster incubation theory),정상사건이론(Normal accidents theory),고도신뢰이론(High Reliability theory),하인리히이론(Heinrich theory),3,53,Human,300,37,0,69.81132075471697,128.8160225188542,2.0505575058716046,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
54,소방안전교육사,2016,A,구급 및 응급처치론,36,다음 경우에 취해야 할 즉각적인 응급처치로 옳은 것은?\n\n◯ 생후 7개월 남자 아이에서 안면 청색증 관찰\n◯ 의식은 있으나 발성이 불가능한 심각한 기도폐쇄 의심,text_only,,하임리히법,심폐소생술,등을 두드리는 방법,입 속 이물질의 제거,3,54,Human,300,38,0,70.37037037037037,131.64579187695702,2.8297693581028143,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
55,소방안전교육사,2016,A,소방학개론,10,액화천연가스(LNG)의 주성분인 탄화수소가스로 옳은 것은?,text_only,,CH$_4$,C$_2$H$_6$,C$_3$H$_8$,C$_4$H$_{10}$,1,55,Human,300,39,0,70.9090909090909,133.98342743365066,2.378646706811061,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
56,소방안전교육사,2018,A,구급 및 응급처치론,29,외과적 무균술의 기본원리에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 멸균통의 두껑은 안쪽이 아래를 향하도록 든다.\nㄴ. 젖은 전달집게의 끝을 위로 향하도록 든다.\nㄷ. 멸균물품을 열 때 포장의 첫 맨 끝을 사용자의 반대쪽(먼쪽)으로 펼친다.\nㄹ. 손을 팔꿈치보다 낮게 하고 물이 아래쪽으로 흐르도록 손을 씻는다.,text_only,,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄹ","ㄷ, ㄹ",2,56,Human,300,40,0,71.42857142857143,135.5828622882305,1.5994348545798516,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
57,소방안전교육사,2024,A,구급 및 응급처치론,29,"수면중 호흡이 느려지거나 중단되는 현상으로 심한 코골이, 불면증, 밤에 자주 깨는 수면 형태는?",text_only,,과다수면,수면무호흡,발작수면,사건수면,2,57,Human,300,41,0,71.9298245614035,137.59240864398467,2.0095463557541726,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
58,소방안전교육사,2020,B,교육학개론,88,'안전한 생활' 단원을 도입한 교육과정은?,text_only,,제1차 교육과정,제3차 교육과정,2009 개정 교육과정,2015 개정 교육과정,4,58,Human,300,42,0,72.41379310344827,141.28341215455356,3.6910035105688883,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
59,소방안전교육사,2014,A,소방학개론,2,다음 설명으로 옳지 않은 것은?,text_only,,대류·전도와 같이 열전달 매개체가 필요하며 전자파의 형태로 열에너지가 전달되는 현상을 복사라 한다.,물체간 온도 차이로 한 물체에서 다른 물체로 직접 접촉에 의해 열에너지가 이동하는 현상을 전도라 한다.,액체나 기체와 같은 유체를 열전달 매개체로 하여 유체의 온도변화에 따른 밀도차로 인해 열에너지가 전달되는 현상을 대류라 한다.,수mm~수cm 정도의 크기를 가진 화염덩어리가 기류를 타고 다른 가연물로 이동하여 그 가연물을 착화시키는 현상을 비화라 한다.,1,59,Human,300,43,0,72.88135593220339,147.4760958222858,6.192683667732246,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
60,소방안전교육사,2018,A,교육학개론,85,진보주의 교육철학에 관한 설명으로 옳지 않은 것은?,text_only,,듀이(J. Dewey)와 같은 실용주의 철학자들이 체계화 시켰다.,교사는 아동에게 경쟁보다는 협동을 중시하는 민주주의적 교육을 지향해야 한다고 주장한다.,교육의 목적은 전통과 문화유산 속에 있는 가장 본질적인 것을 아동에게 전달하는 것이라고 추정한다.,아동들로 하여금 어려운 과목을 피하고 쉬운 과목을 택하게 하는 결과를 초래하였다는 비판을 받고 있다.,3,60,Human,300,44,0,73.33333333333333,149.48564217804,2.0095463557541726,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
61,소방안전교육사,2018,A,구급 및 응급처치론,37,호흡이 없는 환자에게 구조자가 1회당 600 ml 정도의 호흡량으로 인공호흡을 실시할 경우 나타나는 효과로 옳은 것은?,text_only,,동맥혈 산소포화도를 45~65 %로 유지할 수 있다.,21 % 정도의 산소를 지속적으로 공급할 수 있다.,동맥혈 산소분압을 75 mmHg 이상 유지할 수 있다.,동맥혈 이산화탄소분압을 45 mmHg 이상 높일 수 있다.,3,61,Human,300,45,0,73.77049180327869,151.1670993328547,1.6814571548147157,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
62,소방안전교육사,2019,B,교육학개론,94,윤리학과 심리학을 기초로 교육학을 학문으로서 체계화한 학자는?,text_only,,듀이(J. Dewey),피아제(J. Piaget),헤르바르트(J. Herbart),피터스(R. Peters),3,62,Human,300,46,0,74.19354838709677,154.69405824295384,3.567970060216592,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
63,소방안전교육사,2018,A,구급 및 응급처치론,48,인슐린 저하로 나타날 수 있는 임상증상과 징후를 모두 고른 것은?\n\nㄱ. 혈중 포도당 증가\nㄴ. 케톤성 산증\nㄷ. 안구돌출증,text_only,,ㄱ,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ",2,63,Human,300,47,0,74.60317460317461,157.03169379964748,2.337635556693629,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
64,소방안전교육사,2020,B,교육학개론,84,에릭슨(E. Erikson)의 발달이론에 관한 설명으로 옳지 않은 것은?,text_only,,인생의 각 단계에는 사회심리적 위기와 사회적 과업이 있다.,발달은 전 생애에 걸처서 이루어진다.,"성격의 구조를 본능, 자아, 초자아로 구분하여 제시한다.","발달에서는 후천적, 사회문화적 인간관계가 중요하다.",3,64,Human,300,48,0,75.0,160.84573076056867,3.8140369609211846,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
65,소방안전교육사,2019,B,재난관리론,61,재난 및 안전관리 기본법령상 중앙민관협력위원회의 당연직 위원으로 명시된 자는?,text_only,O,행정안전부장관,행정안전부차관,행정안전부 안전정책실장,소방청장,3,65,Human,300,49,0,75.38461538461539,163.47044436808432,2.624713607515654,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
66,소방안전교육사,2019,B,교육학개론,92,백분위에 관한 설명으로 옳지 않은 것은?,text_only,,규준집단 내에서 학습자의 상대적 위치를 알 수 있다.,정규분포에서 중앙치의 백분위는 50이다.,원점수 70점의 백분위가 60이라면 60%의 학습자가 70점 이상의 점수를 얻었다는 것으로 해석할 수 있다.,서열척도이다.,3,66,Human,300,50,0,75.75757575757575,165.64403532430822,2.173590956223901,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
67,소방안전교육사,2019,B,소방학개론,1,중앙소방행정조직에 해당하지 않는 것은?,text_only,,소방청,중앙소방학교,중앙119구조본부,소방본부,4,67,Human,300,51,0,76.11940298507463,169.17099423440737,3.5269589100991596,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
68,소방안전교육사,2022,A,재난관리론,63,"긴급구조대응활동 및 현장지휘에 관한 규칙상 현장응급의료소의 설치 · 운영에 관한 설명이다. ( )에 들어갈 내용으로 옳은 것은?\n\n중증도 분류표를 부착한 사상자 중 긴급 · 응급환자는 ( ㄱ )(으)로, 사망자와 비응급환자는 ( ㄴ )(으)로 인계한다.",text_only,,"ㄱ: 긴급구호반, ㄴ: 이송반","ㄱ: 응급처치반, ㄴ: 이송반","ㄱ: 긴급구호반, ㄴ: 임시안치소","ㄱ: 응급처치반, ㄴ: 임시안치소",2,68,Human,300,51,0,75.0,171.22155174027898,2.0505575058716046,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
69,소방안전교육사,2014,A,재난관리론,56,응급환자분류표에서 사상자의 상태와 색깔의 연결로 옳은 것은?,text_only,,비응급-녹색,응급-적색,긴급-흑색,사망-황색,1,69,Human,300,51,0,73.91304347826086,173.3951426965029,2.173590956223901,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
70,소방안전교육사,2022,A,구급 및 응급처치론,34,"체중이 70 kg인 27세 남성의 혈압은 정상이고, 순환혈액량은 25% 손실한 것으로 판단된다. 이 환자의 출혈단계는?",text_only,,출혈 1단계,출혈 2단계,출혈 3단계,출혈 4단계,2,70,Human,300,52,0,74.28571428571429,175.28165560190476,1.9275240555193083,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
71,소방안전교육사,2024,A,교육학개론,99,규준지향평가와 준거지향평가에 관한 설명으로 옳은 것은?,text_only,,"규준지향평가는 평가점수의 부적 편포를, 준거지향평가는 정규분포를 전제한다.","규준지향평가는 상대평가를, 준거지향평가는 절대평가를 말한다.","규준지향평가는 타당도를, 준거지향평가는 신뢰도를 강조한다.","규준지향평가는 발달적 교육관에, 준거지향평가는 선발적 교육관에 바탕을 둔다.",2,71,Human,300,53,0,74.64788732394366,177.70131345883325,2.4196578569284934,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
72,소방안전교육사,2014,A,재난관리론,59,재난 및 안전관리 기본법령상 국가와 지방자치단체가 재난으로 피해를 입은 시설의 복구와 피해주민의 생계 안정을 위해 지원할 수 있는 사항이 아닌 것은?,text_only,O,고등학생의 학자금 면제,상업용 건축물의 복구비 지원,세입자 보조 등 생계안정 지원,공공시설 피해에 대한 복구사업비 지원,2,72,Human,300,54,0,75.0,179.71085981458742,2.0095463557541726,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
73,소방안전교육사,2014,A,구급 및 응급처치론,42,기도 폐쇄가 의심되어 하임리히법(Heimlich maneuver)을 시행하던 중 환자가 의식을 잃었다. 먼저 시행할 응급처치는?,text_only,,등두드리기,자동제세동,하임리히법,심폐소생술,4,73,Human,300,54,0,73.97260273972603,182.00748422116362,2.255613256458765,0,0,0,N/A,0.0,2,False,2,N/A - Human Test,
74,소방안전교육사,2020,B,재난관리론,61,재난 및 안전관리 기본법상 특별재난지역의 선포권자는?,text_only,O,소방청장,행정안전부장관,국무총리,대통령,4,74,Human,300,55,0,74.32432432432432,183.72995252609576,1.7224683049321479,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
75,소방안전교육사,2024,A,소방학개론,12,NaHCO$_3$이 주성분인 분말소화약제는?,text_only,,제1종,제2종,제3종,제4종,1,75,Human,300,55,0,73.33333333333333,186.02657693267196,2.296624406576197,0,0,0,N/A,0.0,4,False,4,N/A - Human Test,
76,소방안전교육사,2019,B,교육학개론,83,소집단 협동학습을 통하여 기대할 수 있는 효과가 아닌 것은?,text_only,,사회성 발달,긍정적인 자아관,타인에 대한 이해 및 존중,표준화된 수업 경험,4,76,Human,300,56,0,73.68421052631578,188.405223639483,2.337635556693629,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
77,소방안전교육사,2020,B,재난관리론,59,재난 및 안전관리 기본법상 재난관리정보의 처리를 하는 재난관리책임기관이 종사하였던 자가 직무상 알게 된 재난관리정보를 누설하였을 때의 벌칙 기준으로 옳은 것은?,text_only,O,200만원 이하의 벌금,300만원 이하의 벌금,500만원 이하의 벌금,1천만원 이하의 벌금,3,77,Human,300,56,0,72.72727272727273,190.29173654488488,1.9275240555193083,0,0,0,N/A,0.0,4,False,4,N/A - Human Test,
78,소방안전교육사,2024,A,소방학개론,16,다음에서 설명하는 포소화약제는?\n\n단백질 가수분해물이나 합성계면활성제 중에 저방산금속염이나 다계능의 합성계면활성재 또는 고분자 겔 생성물 등을 첨가한 포소화약제로서 수용성용제의 소화에 사용하는 약제를 말한다.,text_only,,단백포,합성계면활성제포,수성막포,알콜형포,4,78,Human,300,57,0,73.07692307692307,193.8597066051015,3.5269589100991596,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
79,소방안전교육사,2016,A,구급 및 응급처치론,26,혈압을 산출하는 다음 공식에서 ( )안에 들어갈 용어는?\n\n혈압 = 심박출량 × ( ),text_only,,호흡수,혈액산성도,혈액점성도,말초혈관저항,4,79,Human,300,58,0,73.41772151898735,195.91026411097312,2.0505575058716046,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
80,소방안전교육사,2019,B,소방학개론,2,소방기본법령상 소방신호의 종류 및 방법에 관한 내용으로 옳지 않은 것은?,text_only,O,발화신호의 싸이렌신호는 5초 간격을 두고 1분씩 3회이다.,해제신호의 타종신호는 상당한 간격을 두고 1타씩 반복한다.,훈련신호의 싸이렌신호는 10초 간격을 두고 1분씩 3회이다.,경계신호의 타종신호는 1타와 연2타를 반복한다.,1,80,Human,300,59,0,73.75,197.6737435660227,1.804490605167012,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
81,소방안전교육사,2022,A,교육학개론,97,척도에 관한 설명으로 옳지 않은 것은?,text_only,,명명척도는 사물이나 사람을 구분 · 분류하기 위하여 사용되는 척도이다.,서열척도는 사물이나 사람의 상대적 순위를 표시하기 위하여 사용되는 척도이다.,등간척도는 동일한 측정단위 간격마다 상이한 차이를 부여하는 척도이다.,"비율척도는 서열성, 등간성을 지니는 동시에 절대 영점을 가지는 척도이다.",3,81,Human,300,60,0,74.07407407407408,202.3900258295274,4.71628226350469,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
82,소방안전교육사,2014,A,구급 및 응급처치론,48,자동제세동기의 사용방법으로 옳지 않은 것은?,text_only,,제세동 전에 환자의 몸이 젖어 있는 경우에는 환자의 가슴을 건조시켜야 한다.,소아일 경우 소아용 변환 시스템이 없으면 성인용 자동제세동기를 사용할 수 있다.,심전도가 분석되는 동안 심폐소생술을 중단해서는 안된다.,첫 번째 제세동 후 맥박을 확인하지 않고 즉시 가슴압박을 시작한다.,3,82,Human,300,61,0,74.39024390243902,204.5636167857513,2.173590956223901,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
83,소방안전교육사,2024,A,재난관리론,74,재난 및 안전관리 기본법령상 재난관리책임기관의 장의 재난에방조치로 옳은 것을 모두 고른 것은 ?\n\nㄱ. 재난에 대응할 조직의 구성 및 정비\nㄴ. 재난 발생에 대비한 교육 · 훈련과 재난관리예방에 관한 홍보\nㄷ. 재난이 발생할 위험이 높은 분야에 대한 안전관리체계의 구축 및 안전관리규정의 제정,text_only,O,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",4,83,Human,300,62,0,74.69879518072288,208.336642596555,3.7320146606863203,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
84,소방안전교육사,2024,A,구급 및 응급처치론,35,"성인 남자가 얼굴, 손, 회음부에 5%의 2~3도 화상을 입었을 때 화상의 구분은?",text_only,,경미,경증,중등,중증,4,84,Human,300,63,0,75.0,211.86360150665416,3.567970060216592,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
85,소방안전교육사,2024,A,재난관리론,67,재난시의 행동요령에서 화재발생 시 대피요령으로 옳지 않은 것은?,text_only,,불을 발견하면 '불이야' 하고 큰소리로 외치거나 화재발신기를 눌러 주위에 화재 사실을 알린다.,불길 속을 통과할 때에는 물에 적신 담요나 수건 등으로 몸과 얼굴을 감싸준다.,출구가 없으면 연기가 방안에 들어오지 못하도록 물을 적셔 문틈을 옷이나 이불로 막고 구조를 기다린다.,"계단보다는 주로 엘리베이터를 이용하여 신속히 대피하되, 아래층으로 대피가 불가능한 때에는 옥상으로 대피한다.",4,85,Human,300,64,0,75.29411764705883,220.14785383037545,8.243241173603849,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
86,소방안전교육사,2014,A,구급 및 응급처치론,43,"공장에서 일하던 체중 80 kg인 근로자가 20%의 3도 화상을 입었다면 첫 8시간 동안 투여해야 할 수액량은? (단, 파크랜드 공식을 적용한다.)",text_only,,200 ml,400 ml,600 ml,800 ml,2,86,Human,300,64,0,74.4186046511628,222.19841133624706,2.0505575058716046,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
87,소방안전교육사,2014,A,소방학개론,19,이산화탄소(CO$_2$) 소화약제에 관한 설명으로 옳지 않은 것은?,text_only,,주된 소화효과는 질식소화이다.,기체상태 가스비중은 약 1.5로 공기보다 무겁다.,용기에 액화상태로 저장한 후 방출 시에는 기체화된다.,나트륨·칼륨·칼슘 등 활성금속물질에 소화효과가 있다.,4,87,Human,300,65,0,74.71264367816092,223.83885734094434,1.6404460046972837,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
88,소방안전교육사,2019,B,소방학개론,8,"부탄 40 vol%(폭발 하한계 1.8 vol%), 아세틸렌 30 vol%(폭발 하한계 2.5 vol%), 프로판 30 vol%(폭발 하한계 2.1 vol%)일 때 혼합가스의 폭발 하한값(vol%)은? (단, Le Chatelier의 법칙을 이용하여 소수점 셋째자리에서 반올림하여 소수점 둘째자리까지 구한다.)",text_only,,2.06,2.13,2.50,4.12,1,88,Human,300,65,0,73.86363636363636,226.46357094846002,2.665724757633086,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
89,소방안전교육사,2018,A,소방학개론,22,건축물의 방화계획 중 공간적 대응에 관한 설명으로 옳은 것은?,text_only,,"대항성은 건물의 내화성능, 방연성능, 초기소화대응 등 화재에 저항하는 능력이다.","도피성은 건물의 불연화, 난연화, 소방 훈련 등 사전예방활동과 관계되는 능력이다.",회피성은 화재 시 피난할 수 있는 공간 확보 등에 대한 사항이다.,"설비성은 방화문, 방화셔터, 자동화재탐지설비, 스프링클러 등과 같은 설비시스템으로의 대응이다.",1,89,Human,300,65,0,73.03370786516854,229.12929570609307,2.665724757633086,0,0,0,N/A,0.0,2,False,2,N/A - Human Test,
90,소방안전교육사,2018,A,재난관리론,66,자연재해대책법령상 우수유출저감시설 사업계획에 포함되는 내용으로 옳지 않은 것은?,text_only,O,우수유출저감 사업의 우선순위,다른 사업과의 중복 또는 연계성 여부,투자우선순위 등 국토교통부장관이 정하는 사항,재원 확보 방안,3,90,Human,300,66,0,73.33333333333333,230.76974171079038,1.5994348545798516,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
91,소방안전교육사,2019,B,구급 및 응급처치론,28,열화상에서 중증화상으로 옳은 것은?,text_only,,"30세 여성의 얼굴, 손, 회음부 5% 화상",45세 남성의 체표면적 5% 3도 화상,20세 여성의 체표면적 15% 2도 화상,8세 여아의 체표면적 15% 2도 화상,1,91,Human,300,67,0,73.62637362637363,232.7382769164271,1.9685352056367402,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
92,소방안전교육사,2022,A,구급 및 응급처치론,44,"심폐소생술 시 고품질의 가슴압박 방법으로 옳지 않은 것은? (단, 2020년 한국형 심폐소생술 가이드라인을 따른다.)",text_only,O,가슴압박 후 완전한 가슴이완을 해야 한다.,가슴압박 중단시간을 10초 이내로 최소화해야 한다.,가슴압박 속도는 분당 120회 초과의 속도로 해야 한다.,성인의 가슴압박은 약 5 cm 깊이로 6 cm를 넘지 않는다.,3,92,Human,300,68,0,73.91304347826086,234.78883442229872,2.0505575058716046,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
93,소방안전교육사,2022,A,교육학개론,77,"교육의 기능적 정의와 관련된 것을 모두 고른 것은?\n\nㄱ. 교육은 개인의 사회적 출세를 위한 수단이다.\nㄴ. 교육은 인간의 행동을 바람직하게 변화시키는 과정이다.\nㄷ. 교육은 민주시민으로서의 자질을 함양해가는 과정이다.\nㄹ. 교육의 도구적, 외재적 가치를 중시한다.",text_only,,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ",2,93,Human,300,68,0,73.11827956989248,237.16748112910977,2.378646706811061,0,0,0,N/A,0.0,4,False,4,N/A - Human Test,
94,소방안전교육사,2020,B,재난관리론,56,재난발생 이후 복구단계에서의 활동 내용으로 옳지 않은 것은?,text_only,,현장의 피해규모 및 상황파악,현장지휘 활동개시,피해자 지원 및 임시 거주지 마련,피해규모에 따른 복구계획 수립,2,94,Human,300,69,0,73.40425531914893,239.42309438556856,2.2146021063413333,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
95,소방안전교육사,2022,A,재난관리론,68,재난 및 안전관리 기본법령상 중앙긴급구조통제단의 단장으로 옳은 것은?,text_only,O,소방서장,소방청장,소방본부장,행정안전부장관,2,95,Human,300,70,0,73.68421052631578,242.90904214555027,3.5269589100991596,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
96,소방안전교육사,2014,A,소방학개론,3,외부 화재로 탱크 내부 온도가 상승되어 탱크내 가연성 액화가스의 급격한 비등 및 팽창으로 탱크 내벽에 균열이 생겨 내부 증기가 분출하면서 폭발하는 현상은?,text_only,,증기운폭발(UVCE) 현상,블레비(BLEVE) 현상,백드래프트(back draft) 현상,보일오버(boil over) 현상,2,96,Human,300,71,0,73.95833333333334,245.82083380388795,2.911791658337678,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
97,소방안전교육사,2016,A,소방학개론,21,이산화탄소 소화약제의 소화효과로 옳지 않은 것은?,text_only,,질식효과,피복효과,냉각효과,부촉매효과,4,97,Human,300,71,0,73.19587628865979,247.95341360999444,2.0915686559890365,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
98,소방안전교육사,2014,A,소방학개론,11,자동화재탐지설비의 감지기 중 열감지기의 종류가 아닌 것은?,text_only,,보상식 스포트형 감지기,정온식 감지선형 감지기,차동식 분포형 감지기,광전식 분리형 감지기,4,98,Human,300,72,0,73.46938775510205,250.16801571633576,2.2146021063413333,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
99,소방안전교육사,2016,A,구급 및 응급처치론,32,외상을 입은 임신 3기 환자에게 이송 시 취해주어야 할 자세는?,text_only,,심스 자세(Sim's position),무릎가슴자세(knee-chest position),좌측 옆누운자세(left lateral recumbent position),등쪽 누운자세(dorsal recumbent position),3,99,Human,300,73,0,73.73737373737373,253.61295232620006,3.4449366098642957,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
