ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Unnamed: 14
100,소방안전교육사,2020,B,교육학개론,76,진보주의 교육에 관한 설명으로 옳은 것은?,text_only,,"생활 중심, 경험 중심 교육이다.",인간의 이성 계발을 목표로 한다.,"교사 중심이며, 교사는 모범 제공자이다.",의식화 과정을 교육의 역할이라고 본다.,1,100,Human,300,74,0,74.0,255.8275544325414,2.173590956223901,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
101,소방안전교육사,2020,B,소방학개론,4,초고층건축물에 설치하는 피난안전구역의 설치기준에 관한 설명으로 옳지 않은 것은?,text_only,,비상용승강기는 피난안전구역에서 승하차 할 수 있는 구조로 설치한다.,피난안전구역에는 식수공급을 위한 급수전을 1개소 이상 설치한다.,관리사무소 또는 방재센터 등과 긴급연락이 가능한 경보 및 통신시설을 설치한다.,건축물의 내부에서 피난안전구역으로 통하는 계단은 피난계단의 구조로 설치한다.,4,101,Human,300,74,0,73.26732673267327,258.16518998923505,2.337635556693629,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
102,소방안전교육사,2022,A,재난관리론,71,자연재해대책법령상 재해영향평가의 정의로 옳은 것은?,text_only,O,자연재해에 영향을 미치는 개발사업으로 인한 재해 유발 요인을 조사 · 예측 · 평가하고 이에 대한 대책을 마련하는 것,자연재해에 영향을 미치는 행정계획으로 인한 재해 유발 요인을 예측 · 분석하고 이에 대한 대책을 마련하는 것,"풍수해로 인한 침수 혼적, 침수 예상 및 재해정보 등을 표시한 도면",자연재해 위험에 대하여 지역별로 안전도를 진단하는 것,1,102,Human,300,75,0,73.52941176470588,260.78990359675066,2.624713607515654,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
103,소방안전교육사,2024,A,재난관리론,66,재난관리단계에서 예방단계 활동 내용으로 옳지 않은 것은?,text_only,,위험지도의 작성,수해 상습지구 선정,수해방지시설의 공사,대응자원의 확보 및 비축,4,103,Human,300,76,0,73.7864077669903,262.8814722527397,2.0505575058716046,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
104,소방안전교육사,2019,B,소방학개론,12,분진폭발의 위험성이 가장 낮은 것은?,text_only,,알루미늄분,생석회분,석탄분,마그네슘분,2,104,Human,300,77,0,74.03846153846155,265.13708550919847,2.296624406576197,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
105,소방안전교육사,2024,A,구급 및 응급처치론,48,"코로나19와 같은 호흡기 전파 감염환자에 대한 일반인 기본심폐소생술 방법으로 옳지 않은 것은? (단, 2020년 한국형 심폐소생술 가이드라인을 따른다.)",text_only,O,구조자는 보건용 마스크를 착용한다.,환자의 반응 및 호흡 확인 시 기도를 개방하지 않는다.,가슴압박 시작 전에 환자의 코와 입을 천으로 덮는다.,감염차단조치 없이 주저하지 않고 시행한다.,4,105,Human,300,78,0,74.28571428571429,267.14663186495267,1.9685352056367402,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
106,소방안전교육사,2016,A,구급 및 응급처치론,49,성폭행 피해자에 대한 응급처치자의 역할로 옳지 않은 것은?,text_only,,객관적인 태도를 유지한다.,가능한 빨리 몸을 씻도록 도와준다.,적절한 심리적 안정을 취하도록 돕는다.,피해현장에서 벗어난 안전한 환경을 제공한다.,2,106,Human,300,79,0,74.52830188679245,269.32022282117657,2.173590956223901,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
107,소방안전교육사,2020,B,구급 및 응급처치론,36,척수 손상으로 혈관이 이완되어 발생하는 쇼크는?,text_only,,신경성 쇼크,심장성 쇼크,출혈성 쇼크,저혈량성 쇼크,1,107,Human,300,80,0,74.76635514018692,271.9039252785748,2.5426913072807897,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
108,소방안전교육사,2022,A,소방학개론,24,소방시설의 배선 및 부속품에서 비화재보 방지를 위해 설치하는 것이 아닌 것은?,text_only,,교차회로,리타딩챔버,리크홀,반사판,4,108,Human,300,81,0,75.0,273.9954939345638,2.0915686559890365,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
109,소방안전교육사,2019,B,소방학개론,4,"1기압, 상온에서 인화점이 가장 낮은 물질은?",text_only,,메틸알코올,아세톤,등유,에틸에테르,4,109,Human,300,82,0,75.22935779816514,275.47189533879134,1.4764014042275553,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
110,소방안전교육사,2014,A,구급 및 응급처치론,35,붕괴된 건물 잔해에 4시간 이상 두 다리가 깔린 상태로 있었던 환자가 구조되었다. 고칼륨혈증에서 초래되는 상태를 평가하기 위한 것으로 옳은 것은?,text_only,,기이성 운동,심전도(ECG),이산화탄소분압,"원위부 맥박, 움직임, 감각(PMS)",2,110,Human,300,83,0,75.45454545454545,279.12188769924285,3.6910035105688883,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
111,소방안전교육사,2014,A,소방학개론,22,다음의 위험물 중 주수소화가 가능한 물질은?,text_only,,나트륨,알킬알루미늄,마그네슘,적린,4,111,Human,300,83,0,74.77477477477478,281.0904229048796,1.9275240555193083,0,0,0,N/A,0.0,2,False,2,N/A - Human Test,
112,소방안전교육사,2022,A,소방학개론,2,"0 ℃의 이상기체는 몇 ℃에서 체적이 2배가 되는가? (단, 압력은 일정하다.)",text_only,,136.5,273,409.5,546,2,112,Human,300,83,0,74.10714285714286,283.3050250112209,2.2146021063413333,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
113,소방안전교육사,2016,A,재난관리론,56,재난복구단계에 관한 설명으로 옳지 않은 것은?,text_only,O,재난 및 안전관리 기본법상 재난사태를 선포하는 단계이다.,"피해평가, 잔해물 제거, 보험금 지급 등의 활동이 이루어진다.",복구활동은 단기 복구와 중장기 복구활동으로 구분할 수 있다.,피해지역이 재난 발생 직후부터 재난 발생 이전의 상태로 회복될 때까지의 장기적인 활동 과정이다.,1,113,Human,300,84,0,74.33628318584071,286.0937832192063,2.7887582079853823,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
114,소방안전교육사,2022,A,소방학개론,12,"프로페인(propane)의 최소산소농도(MOC, Minimum Oxygen for Combustion)는 약 몇 vol%인가? (단, 프로페인의 연소하한계는 2.1 vol% 이다.)",text_only,,10.5,12.6,14.4,16.8,1,114,Human,300,84,0,73.68421052631578,288.2673741754302,2.173590956223901,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
115,소방안전교육사,2022,A,구급 및 응급처치론,32,인체의 호흡 생리에 관한 설명으로 옳은 것은?,text_only,,"허파꽈리 내 정상 산소압은 약 40 mmHg인 반면, 허파동맥을 통해 들어오는 혈액 내 산소분압은 약 104 mmHg이다.",안정상태에서 무의식적으로 정상적인 호흡을 할 경우 70 kg 체중 성인이 허파에 공기가 들어가고 나가는 양은 약 900 mL이다.,"총폐용적은 최대들숨량에서 최대날숨량까지 측정된 공기의 양으로, 건강한 성인 남성의 총폐용적은 약 4,800 mL이다.","건강한 성인 남성의 허파 속에는 항상 약 1,000 ~ 1,200 mL의 공기가 남아있어 허파꽈리의 개방을 유지해 준다.",4,115,Human,300,85,0,73.91304347826086,290.9741100831807,2.7477470578679504,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
116,소방안전교육사,2014,A,구급 및 응급처치론,31,요로결석으로 심한 통증을 호소하는 환자의 교감신경 반응으로 옳은 것은?,text_only,,느리고 단조로운 말,맥박 감소,땀흘림(발한),침분비 증가,3,116,Human,300,86,0,74.13793103448276,293.27073448975693,2.255613256458765,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
117,소방안전교육사,2020,B,소방학개론,16,표준상태에서 메탄가스 1몰(mol)을 완전연소 시키는데 필요한 산소량(몰)은?,text_only,,1,2,4,5,2,117,Human,300,87,0,74.35897435897436,295.7314034968028,2.4606690070459254,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
118,소방안전교육사,2022,A,교육학개론,98,선택형 문항에 해당하는 것은?,text_only,,단답형,완성형,연결형,논술형,3,118,Human,300,88,0,74.57627118644068,297.2898272012652,1.5994348545798516,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
119,소방안전교육사,2018,A,소방학개론,23,할로겐화합물 청정소화약제의 종류로 옳지 않은 것은?,text_only,,HFC-227ea,IG-541,FC-3-1-10,FK-5-1-12,2,119,Human,300,88,0,73.94957983193278,300.40667461019007,3.075836258807407,0,0,0,N/A,0.0,1,False,1,N/A - Human Test,
120,소방안전교육사,2019,B,소방학개론,19,최소발화(점화)에너지에 영향을 미치는 인자에 관한 설명으로 옳지 않은 것은?,text_only,,온도가 높을수록 최소발화에너지가 낮아진다.,압력이 높을수록 최소발화에너지가 낮아진다.,연소범위에 따라서 최소발화에너지는 변하며 화학양론비 부근에서 가장 낮다.,산소의 분압이 높아지면 연소범위 내에서 최소발화에너지가 높아진다.,4,120,Human,300,89,0,74.16666666666667,303.1954328181755,2.7887582079853823,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
121,소방안전교육사,2020,B,소방학개론,24,불활성기체소화약제 중 질소성분이 들어있지 않은 소화약제는?,text_only,,IG-01,IG-100,IG-541,IG-55,1,121,Human,300,90,0,74.3801652892562,305.08194572357735,1.8865129054018763,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
122,소방안전교육사,2016,A,재난관리론,74,긴급구조대응활동 및 현장지휘에 관한 규칙상 사상자의 상태 분류와 응급환자 분류표의 색상 연결이 옳지 않은 것은?,text_only,,사망 - 청색,긴급 - 적색,응급 - 황색,비응급 - 녹색,1,122,Human,300,91,0,74.59016393442623,307.50160358050584,2.4196578569284934,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
123,소방안전교육사,2024,A,구급 및 응급처치론,42,"공원에서 쓰러진 5세 소아를 발견하여 반응이 없음을 확인하였다. 다음에 해야 할 행동은? (단, 2020년 한국형 심폐소생술 가이드라인을 따른다.)",text_only,O,119신고 및 자동제세동기를 요청한다.,기도를 개방한다.,호흡을 확인한다.,가슴압박을 시행한다.,1,123,Human,300,92,0,74.79674796747967,309.42912763602516,1.9275240555193083,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
124,소방안전교육사,2024,A,교육학개론,85,비고츠키(L. Vygotsky)의 인지발달이론에 관한 설명으로 옳지 않은 것은?,text_only,,언어는 아동의 인지발달에 중요한 역할을 하지 않는다.,인지발달수준을 실제적 발달수준과 잠재적 발달수준으로 구분하였다.,현재의 발달수준이 같더라도 개인에 따라 근접발달영역이 다를 수 있다.,인지발달은 타인과의 사회적 상호작용을 통해 이루어진다.,1,124,Human,300,93,0,75.0,315.2527109527005,5.823583316675356,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
125,소방안전교육사,2024,A,재난관리론,51,터너(Turner)가 제시하는 재난에 대한 정의로 옳은 것은?,text_only,,일시적인 배양과정을 통한 재난,오랜 배양과정을 통한 누적성에 의한 재난,순간적인 폭발과정을 통한 재난,일시적인 폭발과정을 통한 재난,2,125,Human,300,94,0,75.2,317.5493353592767,2.296624406576197,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
126,소방안전교육사,2018,A,소방학개론,4,소방기본법령상 소방신호의 종류로 옳지 않은 것은?,text_only,O,경계신호,발화신호,훈련신호,출동신호,4,126,Human,300,94,0,74.60317460317461,319.763937465618,2.173590956223901,0,0,0,N/A,0.0,2,False,2,N/A - Human Test,
127,소방안전교육사,2014,A,구급 및 응급처치론,40,수요밸브(demand valve) 소생기에 관한 설명으로 옳지 않은 것은?,text_only,,호흡이 없는 환자에게는 사용할 수 없다.,위 팽만 및 폐 손상을 유발할 수 있다.,소아에게는 사용하지 않는다.,기관내삽관 튜브와 연결하여 사용하는 것이 효과적이다.,1,127,Human,300,94,0,74.01574803149606,322.01955072207676,2.255613256458765,0,0,0,N/A,0.0,2,False,2,N/A - Human Test,
128,소방안전교육사,2019,B,교육학개론,82,체제접근적인 수업설계(instructional system design) 모형은 각 단계의 첫 글자를 따서 'ADDIE 모형'으로 소개되고 있다. 다음 중 수업설계를 위한 활동들을 ADDIE의 단계별로 올바르게 나열한 것은?,text_only,,요구분석 - 수업목표 명세화 - 교수자료 개발 - 사용 및 설치 - 성과에 대한 평가,학습자분석 - 교수자료 제작 - 성취목표 진술 - 유지 및 관리 - 평가보고,과제분석 - 형성평가 실시 - 교수전략 선정 - 목표진술 - 성과에 대한 평가,환경분석 - 평가도구 개발 - 교수자료 활용 및 관리 - 교수자료 제작 - 프로그램 가치에 대한 평가,1,128,Human,300,95,0,74.21875,324.43920857900525,2.4196578569284934,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
129,소방안전교육사,2022,A,구급 및 응급처치론,36,"오심, 구토, 상복부 압통과 팽만으로 내원하였다. 통증은 원쪽 상복부로 국한되고, 명치 부위와 등으로 방사된다. 이 환자의 의심되는 질환은?",text_only,,췌장염,금성 위염,쓸개염,막창자꼬리염,1,129,Human,300,96,0,74.4186046511628,326.16167688393745,1.7224683049321479,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
130,소방안전교육사,2018,A,교육학개론,92,피어슨 적률상관계수에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 지능이 높을수록 국어성적이 높으면 두 점수 사이에는 정적 상관이 있다.\nㄴ. 결석횟수가 높을수록 수학성적이 낮으면 두 점수 사이에는 부적 상관이 있다.\nㄷ. 상관계수는 r로 표시며 범위는 -1.0 ≤ r ≤ +1.0이다.\nㄹ. r= +0.5가 r= -0.9보다 상관이 더 높다.,text_only,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",3,130,Human,300,97,0,74.61538461538461,328.1712232396916,2.0095463557541726,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
131,소방안전교육사,2019,B,소방학개론,22,가스화재 발생 시 밸브를 차단시킴으로써 가스공급이 중단되어 소화되는 원리는?,text_only,,냉각소화,제거소화,부촉매소화,질식소화,2,131,Human,300,97,0,74.04580152671755,331.7802044500256,3.608981210334024,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
132,소방안전교육사,2020,B,소방학개론,11,자연발화를 일으키는 원인으로 옳지 않은 것은?,text_only,,산화열,분해열,흡착열,기화열,4,132,Human,300,98,0,74.24242424242425,333.46166160484034,1.6814571548147157,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
133,소방안전교육사,2024,A,구급 및 응급처치론,49,성인의 가슴과 오른팔 전체에 2도 화상이 있다면 9의 법칙(rule of nine)을 적용한 화상면적(%)은?,text_only,,4.5,9,18,27,3,133,Human,300,99,0,74.43609022556392,335.7172748612991,2.255613256458765,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
134,소방안전교육사,2016,A,재난관리론,53,"다음 활동이 이루어지는 재난관리단계는?\n\n재난대응 계획의 수립, 비상경보시스템의 구축, 비상자원의 확보",text_only,,재난예방단계,재난대비단계,재난대응단계,재난복구단계,2,134,Human,300,100,0,74.6268656716418,337.5217654664661,1.804490605167012,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
135,소방안전교육사,2022,A,구급 및 응급처치론,31,교통사고로 인한 중추신경계 손상이 의심되는 환자의 이송자세에 관한 설명으로 옳지 않은 것은?,text_only,,"머리손상이 의심되는 경우, 들것의 머리 부위를 15 ~ 30° 가량 상향된 자세로 이송하는 것이 좋다.","환자가 개방성 목손상을 입어 공기색전증의 위험이 있는 경우, 녀압감소를 위해 머리부분을 약 30° 가량 상향시킨 채 환자를 눕힌다.","환자가 의식이 명료하고 척추손상이 의심되지 않을 경우, 기도로의 체액 유입 방지를 위해 환자를 약 45° 기울인 반좌 앉아있는 자세가 좋다.","기도삽관이 안된 상태에서 구토가 발생할 경우, 토사로 배출을 용이하게 하기 위해 환자와 고정판을 한꺼번에 회전시킬 준비를 한다.",2,135,Human,300,101,0,74.81481481481481,339.69535642269,2.173590956223901,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
136,소방안전교육사,2016,A,구급 및 응급처치론,45,"다음과 같은 피부손상을 보이는 경우 화상 정도는?\n\n◯ 붉은 표피는 만지면 하얗다가 다시 붉어진다.\n◯ 진피층의 경우 모낭, 한선, 피지선 손상이 있다.\n◯ 표피와 진피가 손상되어 혈장과 조직액이 유리된다.",text_only,,1 도,2 도,3 도,4 도,2,136,Human,300,102,0,75.0,341.5408581779745,1.8455017552844442,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
137,소방안전교육사,2020,B,구급 및 응급처치론,48,폐포 환기와 산-염기 상태를 평가하기 위한 호흡기능 검사법은?,text_only,,동맥혈가스분석,폐기능검사,맥박산소측정,세포학적검사,1,137,Human,300,103,0,75.18248175182481,343.7964714344332,2.255613256458765,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
138,소방안전교육사,2020,B,교육학개론,98,소방안전교육사 자격시험과 같이 특정 집수를 목표달성의 판단 근거로 정하는 평가 방식은?,text_only,,규준지향평가,준거지향평가,진단평가,형성평가,2,138,Human,300,104,0,75.36231884057972,346.2571404414792,2.4606690070459254,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
139,소방안전교육사,2019,B,구급 및 응급처치론,47,멸균 상태를 유지하는 기술인 외과적 무균법의 기본 원리로 옳지 않은 것은?,text_only,,멸균 영역 내에서 사용되는 모든 물품은 멸균된 것이어야 한다.,멸균 물품과 비멸균 물품이 접촉하면 비멸균으로 간주한다.,멸균 용기의 가장 자리 끝은 오염된 것으로 간주한다.,악물을 몸 안에 주사하기 위한 물품은 반드시 소독하여 사용한다.,4,139,Human,300,105,0,75.53956834532374,348.3487090974682,2.0915686559890365,0,0,0,N/A,0.0,4,True,4,N/A - Human Test,
140,소방안전교육사,2018,A,구급 및 응급처치론,27,천식 환자의 날숨(expiration) 때 들을 수 있는 것고 높은 휘파람 부는 듯한 호흡음은?,text_only,,거품소리(rale),그렁거림(stridor),쌕쌕거림(wheezing),가슴막마찰음(pleural friction rub),3,140,Human,300,106,0,75.71428571428571,350.5633112038095,2.2146021063413333,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
141,소방안전교육사,2024,A,소방학개론,20,소방기본법령상 소방신호의 종류에 관한 내용으로 옳지 않은 것은?,text_only,O,경계신호: 화재예방상 필요하다고 인정되거나 「화재의 예방 및 안전관리에 관한 법률」 제20조의 규정에 의한 화재위험경보시 발령,발화신호: 화재가 발생한 때 발령,해제신호: 소화활동이 필요없다고 인정되는 때 발령,출동신호: 출동이 필요하다고 인정되는 때 발령,4,141,Human,300,106,0,75.177304964539,353.2290359614426,2.665724757633086,0,0,0,N/A,0.0,3,False,3,N/A - Human Test,
142,소방안전교육사,2024,A,소방학개론,6,건축물 화재에서 나타나는 현상에 관한 설명으로 옳은 것은?,text_only,,환기지배형 화재는 산소 공급이 충분할 때 주로 발생한다.,목조건축물 화재는 저온장기형의 화재 성상을 나타낸다.,플래시오버(flash over)가 발생하면 연료지배형 화재에서 환기지배형 화재로 전환된다.,"플래시오버(flash over)와 롤오버(roll over)가 발생하는 경우, 플래시오버는 롤오버보다 먼저 발생한다.",3,142,Human,300,107,0,75.35211267605634,354.9104931162573,1.6814571548147157,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
143,소방안전교육사,2020,B,소방학개론,3,정전기로 인한 화재발생을 방지하기 위한 정전기 완화 대책으로 옳지 않은 것은?,text_only,,접지와 본딩을 실시한다.,공기 중의 상대습도를 70% 이상 유지한다.,전기의 부도체를 사용한다.,공기를 이온화 한다.,3,143,Human,300,108,0,75.52447552447552,356.9200394720115,2.0095463557541726,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
144,소방안전교육사,2022,A,소방학개론,6,건축법령상 고층건축물의 정의이다. ( )에 들어갈 내용으로 옳은 것은?\n\n고층건축물이란 층수가 ( ㄱ )층 이상이거나 높이가 ( ㄴ )미터 이상인 건축물을 말한다.,text_only,O,"ㄱ: 20, ㄴ: 100","ㄱ: 30, ㄴ: 120","ㄱ: 40, ㄴ: 150","ㄱ: 50, ㄴ: 200",2,144,Human,300,109,0,75.69444444444444,360.81609873316756,3.9370704112734805,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
145,소방안전교육사,2024,A,소방학개론,23,소방시설 설치 및 관리에 관한 법령상 소방시설 중 소화활동설비에 해당하는 것은?,text_only,O,스프링클러설비,연결살수설비,옥내소화전설비,자동화재탐지설비,2,145,Human,300,110,0,75.86206896551724,363.11272313974376,2.296624406576197,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
146,소방안전교육사,2024,A,소방학개론,21,소방기본법령상 소방안전교육사의 배치대상별 배치기준에 관한 내용으로 옳은 것은?,text_only,O,"소방청, 소방본부: 2명 이상",소방서: 2명 이상,한국소방안전원 본회: 1명 이상,한국소방산업기술원: 1명 이상,1,146,Human,300,111,0,76.02739726027397,366.06552594819885,2.9528028084551106,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
147,소방안전교육사,2024,A,구급 및 응급처치론,31,혈압을 조절하는 생리기전으로 옳은 것은?,text_only,,심박출량이 증가하면 혈압은 상승한다.,세동맥이 수축하면 혈압이 낮아진다.,혈액의 점도가 낮아지면 혈압은 높아진다.,좌심실 수축 시 형성되는 압력이 이완기압이다.,1,147,Human,300,112,0,76.19047619047619,368.19810575430535,2.132579806106469,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
148,소방안전교육사,2020,B,재난관리론,58,우리나라 재난관리의 추진방향으로 옳은 것은?,text_only,,"협력과 부처간의 업무조정 방식에서 명령, 지시, 통제, 감독의 방식으로 변화한다.",사전적 대응과 복구 중심에서 예방 및 대비강화 중심으로 변화한다.,민관협업과 중앙 · 지방간의 협업 방식을 배제하고 중앙정부와 공공부문에서 주도하는 방식으로 변화한다.,재난관리활동에 일반시민의 참여와 실천을 가급적 배제한다.,2,148,Human,300,113,0,76.35135135135135,369.9205740592375,1.7224683049321479,0,0,0,N/A,0.0,2,True,2,N/A - Human Test,
149,소방안전교육사,2019,B,교육학개론,88,합리적 정서행동치료(REBT)에 관한 설명으로 옳은 것을 모두 고른 것은?\n\nㄱ. 정서적 문제는 비합리적 사고에서 비롯된다.\nㄴ. 비합리적 사고를 재구성하는 것이 상담의 주요과제이다.\nㄷ. '모든 사람으로부터 사랑과 인정을 받아야 한다.'는 비합리적 신념의 예라할 수 있다.\nㄹ. 인간의 잠재력과 성장 가능성을 믿으므로 상담자와 내담자 사이의 인간관계를 중요시한다.,text_only,,"ㄱ, ㄷ","ㄴ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄹ",3,149,Human,300,114,0,76.51006711409396,375.62112392556054,5.70054986632306,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
150,소방안전교육사,2019,B,재난관리론,59,재난 및 안전관리 기본법령상 안전기준의 분야 및 범위의 내용으로 옳지 않은 것은?,text_only,O,건축 시설 분야: 각종 공사장 및 산업현장에서의 주택 시설물과 그 시설의 사용자 또는 관리자 등의 안전부주의 등과 관련된 안전기준,"생활 및 여가 분야: 생활이나 여가활동에서 사용하는 기구, 놀이시설 및 각종 외부활동과 관련된 안전기준","보건 · 식품 분야: 의료 · 감염, 보건복지, 축산 · 수산 · 식품 위생 관련 시설 및 물질관련 안전기준","환경 및 에너지 분야: 대기환경 · 토양환경 · 수질환경 · 인체에 위협을 유발하는 유해성 물질과 시설, 발전시설 운영과 관련된 안전기준",1,150,Human,300,115,0,76.66666666666667,379.35313858624687,3.7320146606863203,0,0,0,N/A,0.0,1,True,1,N/A - Human Test,
151,소방안전교육사,2020,B,구급 및 응급처치론,37,어린이의 뼈가 불완전하게 일부 부러진 골절은?,text_only,,횡 골절,나선 골절,부전 골절,굴절 골절,3,151,Human,300,116,0,76.82119205298014,382.83908634622856,3.4449366098642957,0,0,0,N/A,0.0,3,True,3,N/A - Human Test,
